quantity,original_price,unit_price,item_total,channel,channel_campaigns
4,44.32,44.32,177.28,App Mobile,App Mobile
4,44.32,44.32,177.28,E-commerce,Website Banner
4,44.27,44.27,177.08,E-commerce,Website Banner
4,44.21,44.21,176.84,App Mobile,App Mobile
4,44.14,44.14,176.56,E-commerce,Website Banner
4,44.08,44.08,176.32,App Mobile,App Mobile
4,44.06,44.06,176.24,E-commerce,Website Banner
4,43.94,43.94,175.76,App Mobile,App Mobile
4,43.92,43.92,175.68,App Mobile,App Mobile
4,43.64,43.64,174.56,E-commerce,Website Banner
4,43.5,43.5,174,E-commerce,Website Banner
4,43.5,43.5,174,App Mobile,App Mobile
4,43.43,43.43,173.72,E-commerce,Website Banner
4,43.43,43.43,173.72,App Mobile,App Mobile
4,43.43,43.43,173.72,E-commerce,Website Banner
4,43.4,43.4,173.6,App Mobile,App Mobile
4,43.34,43.34,173.36,E-commerce,Website Banner
4,43.27,43.27,173.08,E-commerce,Website Banner
4,48.03,43.23,172.91,E-commerce,Website Banner
4,43.14,43.14,172.56,E-commerce,Website Banner
4,43.14,43.14,172.56,App Mobile,App Mobile
4,43.14,43.14,172.56,E-commerce,Website Banner
4,43.09,43.09,172.36,E-commerce,Website Banner
4,43.06,43.06,172.24,App Mobile,App Mobile
4,42.76,42.76,171.04,App Mobile,App Mobile
4,42.67,42.67,170.68,App Mobile,App Mobile
4,42.67,42.67,170.68,App Mobile,App Mobile
4,42.67,42.67,170.68,E-commerce,Website Banner
4,42.66,42.66,170.64,App Mobile,App Mobile
4,42.66,42.66,170.64,App Mobile,App Mobile
4,47.27,42.54,170.17,E-commerce,Website Banner
4,42.48,42.48,169.92,App Mobile,App Mobile
4,42.31,42.31,169.24,E-commerce,Website Banner
4,42.31,42.31,169.24,App Mobile,App Mobile
4,42.14,42.14,168.56,App Mobile,App Mobile
4,41.7,41.7,166.8,E-commerce,Website Banner
4,41.7,41.7,166.8,E-commerce,Website Banner
4,41.7,41.7,166.8,App Mobile,App Mobile
4,41.56,41.56,166.24,E-commerce,Website Banner
4,41.51,41.51,166.04,E-commerce,Website Banner
4,41.51,41.51,166.04,App Mobile,App Mobile
4,58.7,41.09,164.36,App Mobile,Social Media
4,40.94,40.94,163.76,E-commerce,Website Banner
4,40.94,40.94,163.76,App Mobile,App Mobile
4,40.77,40.77,163.08,App Mobile,App Mobile
4,40.75,40.75,163,App Mobile,App Mobile
4,40.75,40.75,163,E-commerce,Website Banner
4,40.5,40.5,162,E-commerce,Website Banner
4,40.5,40.5,162,E-commerce,Website Banner
4,40.36,40.36,161.44,App Mobile,App Mobile
4,40.25,40.25,161,App Mobile,App Mobile
4,57.19,40.03,160.13,App Mobile,Social Media
4,57.11,39.98,159.91,App Mobile,Social Media
4,39.78,39.78,159.12,E-commerce,Website Banner
4,39.78,39.78,159.12,App Mobile,App Mobile
4,39.78,39.78,159.12,App Mobile,App Mobile
4,39.75,39.75,159,E-commerce,Website Banner
4,39.62,39.62,158.48,E-commerce,Website Banner
4,39.62,39.62,158.48,E-commerce,Website Banner
4,39.42,39.42,157.68,E-commerce,Website Banner
4,39.42,39.42,157.68,E-commerce,Website Banner
4,39.42,39.42,157.68,App Mobile,App Mobile
4,39.22,39.22,156.88,E-commerce,Website Banner
4,39.18,39.18,156.72,App Mobile,App Mobile
4,39.18,39.18,156.72,E-commerce,Website Banner
4,39.09,39.09,156.36,App Mobile,App Mobile
4,43.38,39.04,156.17,E-commerce,Website Banner
4,39.03,39.03,156.12,App Mobile,App Mobile
4,39.03,39.03,156.12,E-commerce,Website Banner
4,38.9,38.9,155.6,E-commerce,Website Banner
4,38.81,38.81,155.24,E-commerce,Website Banner
4,38.81,38.81,155.24,App Mobile,App Mobile
4,38.74,38.74,154.96,E-commerce,Website Banner
4,38.68,38.68,154.72,App Mobile,App Mobile
4,38.68,38.68,154.72,E-commerce,Website Banner
4,38.49,38.49,153.96,E-commerce,Website Banner
4,38.49,38.49,153.96,App Mobile,App Mobile
4,38.41,38.41,153.64,E-commerce,Website Banner
4,38.33,38.33,153.32,App Mobile,App Mobile
4,38.33,38.33,153.32,E-commerce,Website Banner
4,38.14,38.14,152.56,E-commerce,Website Banner
4,38.06,38.06,152.24,App Mobile,App Mobile
4,37.94,37.94,151.76,E-commerce,Website Banner
4,37.94,37.94,151.76,App Mobile,App Mobile
4,37.94,37.94,151.76,App Mobile,App Mobile
4,53.73,37.61,150.44,App Mobile,Social Media
4,37.55,37.55,150.2,E-commerce,Website Banner
4,41.64,37.48,149.9,E-commerce,Website Banner
4,37.45,37.45,149.8,E-commerce,Website Banner
4,37.35,37.35,149.4,E-commerce,Website Banner
4,37.17,37.17,148.68,E-commerce,Website Banner
4,37.17,37.17,148.68,E-commerce,Website Banner
4,37.12,37.12,148.48,E-commerce,Website Banner
4,37.11,37.11,148.44,App Mobile,App Mobile
4,37.06,37.06,148.24,E-commerce,Website Banner
4,36.99,36.99,147.96,E-commerce,Website Banner
4,36.99,36.99,147.96,App Mobile,App Mobile
4,36.9,36.9,147.6,App Mobile,App Mobile
4,36.9,36.9,147.6,E-commerce,Website Banner
4,36.88,36.88,147.52,E-commerce,Website Banner
4,36.88,36.88,147.52,App Mobile,App Mobile
4,36.84,36.84,147.36,App Mobile,App Mobile
4,36.84,36.84,147.36,App Mobile,App Mobile
4,36.79,36.79,147.16,E-commerce,Website Banner
4,36.79,36.79,147.16,App Mobile,App Mobile
4,40.75,36.67,146.7,E-commerce,Website Banner
4,36.48,36.48,145.92,App Mobile,App Mobile
4,52.08,36.46,145.82,App Mobile,Social Media
4,52.08,36.46,145.82,App Mobile,Social Media
4,51.9,36.33,145.32,App Mobile,Social Media
4,36.01,36.01,144.04,E-commerce,Website Banner
4,36.01,36.01,144.04,App Mobile,App Mobile
4,51.18,35.83,143.3,App Mobile,Social Media
4,51,35.7,142.8,App Mobile,Social Media
4,35.59,35.59,142.36,E-commerce,Website Banner
4,35.59,35.59,142.36,E-commerce,Website Banner
4,35.59,35.59,142.36,E-commerce,Website Banner
4,34.58,34.58,138.32,App Mobile,App Mobile
4,34.47,34.47,137.88,App Mobile,App Mobile
4,34.45,34.45,137.8,E-commerce,Website Banner
4,34.39,34.39,137.56,App Mobile,App Mobile
4,34.39,34.39,137.56,App Mobile,App Mobile
4,34.25,34.25,137,E-commerce,Website Banner
4,33.98,33.98,135.92,App Mobile,App Mobile
4,33.95,33.95,135.8,App Mobile,App Mobile
4,33.94,33.94,135.76,E-commerce,Website Banner
4,33.94,33.94,135.76,E-commerce,Website Banner
4,48.03,33.62,134.48,App Mobile,Social Media
4,33.59,33.59,134.36,E-commerce,Website Banner
4,33.39,33.39,133.56,App Mobile,App Mobile
4,33.39,33.39,133.56,App Mobile,App Mobile
4,32.64,32.64,130.56,E-commerce,Website Banner
4,32.41,32.41,129.64,E-commerce,Website Banner
4,32.41,32.41,129.64,E-commerce,Website Banner
4,32.21,32.21,128.84,E-commerce,Website Banner
4,32.21,32.21,128.84,App Mobile,App Mobile
4,31.86,31.86,127.44,E-commerce,Website Banner
4,31.86,31.86,127.44,E-commerce,Website Banner
4,31.86,31.86,127.44,E-commerce,Website Banner
4,31.84,31.84,127.36,E-commerce,Website Banner
4,31.67,31.67,126.68,App Mobile,App Mobile
4,35.16,31.64,126.58,E-commerce,Website Banner
4,45.19,31.63,126.53,App Mobile,Social Media
4,31.48,31.48,125.92,App Mobile,App Mobile
4,31.15,31.15,124.6,App Mobile,App Mobile
4,31.15,31.15,124.6,E-commerce,Website Banner
4,44.45,31.12,124.46,App Mobile,App Mobile
4,30.85,30.85,123.4,E-commerce,Website Banner
4,30.85,30.85,123.4,E-commerce,Website Banner
4,30.83,30.83,123.32,E-commerce,Website Banner
4,30.83,30.83,123.32,E-commerce,Website Banner
4,30.41,30.41,121.64,App Mobile,App Mobile
4,30.41,30.41,121.64,App Mobile,App Mobile
4,30.35,30.35,121.4,App Mobile,App Mobile
4,30.35,30.35,121.4,App Mobile,App Mobile
4,30.35,30.35,121.4,App Mobile,App Mobile
4,30.35,30.35,121.4,App Mobile,App Mobile
4,30.19,30.19,120.76,E-commerce,Website Banner
4,29.81,29.81,119.24,App Mobile,App Mobile
4,29.81,29.81,119.24,E-commerce,Website Banner
4,29.68,29.68,118.72,E-commerce,Website Banner
4,41.84,29.29,117.15,App Mobile,App Mobile
4,28.98,28.98,115.92,E-commerce,Website Banner
4,28.42,28.42,113.68,App Mobile,App Mobile
4,27.94,27.94,111.76,E-commerce,Website Banner
4,27.45,27.45,109.8,App Mobile,App Mobile
4,27.34,27.34,109.36,E-commerce,Website Banner
4,38.52,26.96,107.86,App Mobile,App Mobile
4,26.48,26.48,105.92,E-commerce,Website Banner
4,26.48,26.48,105.92,E-commerce,Website Banner
4,25.7,25.7,102.8,E-commerce,Website Banner
4,36.65,25.66,102.62,App Mobile,App Mobile
4,25.15,25.15,100.6,E-commerce,Website Banner
4,35.69,24.98,99.93,App Mobile,App Mobile
4,24.96,24.96,99.84,App Mobile,App Mobile
4,35.16,24.61,98.45,App Mobile,App Mobile
4,34.71,24.3,97.19,App Mobile,App Mobile
4,24.13,24.13,96.52,App Mobile,App Mobile
4,34.25,23.98,95.9,App Mobile,App Mobile
4,33.98,23.79,95.14,App Mobile,App Mobile
4,33.94,23.76,95.03,App Mobile,App Mobile
4,22.96,22.96,91.84,E-commerce,Website Banner
4,21.38,21.38,85.52,E-commerce,Website Banner
4,20.82,20.82,83.28,E-commerce,Website Banner
4,20.82,20.82,83.28,App Mobile,App Mobile
4,15.31,15.31,61.24,App Mobile,App Mobile
4,14.64,14.64,58.56,E-commerce,Website Banner
4,16.69,11.68,46.73,App Mobile,App Mobile
5,80.76,80.76,403.8,App Mobile,App Mobile
5,80,80,400,E-commerce,Website Banner
5,79.7,79.7,398.5,E-commerce,Website Banner
5,78.52,78.52,392.6,App Mobile,App Mobile
5,78.52,78.52,392.6,App Mobile,App Mobile
5,78.45,78.45,392.25,E-commerce,Website Banner
5,78.45,78.45,392.25,E-commerce,Website Banner
5,77.59,77.59,387.95,E-commerce,Website Banner
5,76.15,76.15,380.75,App Mobile,App Mobile
5,75.62,75.62,378.1,E-commerce,Website Banner
5,75.47,75.47,377.35,App Mobile,App Mobile
5,75.4,75.4,377,E-commerce,Website Banner
5,75.4,75.4,377,E-commerce,Website Banner
5,75.17,75.17,375.85,App Mobile,App Mobile
5,74.81,74.81,374.05,E-commerce,Website Banner
5,74.67,74.67,373.35,E-commerce,Website Banner
5,74.26,74.26,371.3,E-commerce,Website Banner
5,74.26,74.26,371.3,E-commerce,Website Banner
5,74.24,74.24,371.2,E-commerce,Website Banner
5,74.24,74.24,371.2,E-commerce,Website Banner
5,74.13,74.13,370.65,E-commerce,Website Banner
5,72.41,72.41,362.05,E-commerce,Website Banner
5,72.1,72.1,360.5,App Mobile,App Mobile
5,72.1,72.1,360.5,App Mobile,App Mobile
5,72.1,72.1,360.5,App Mobile,App Mobile
5,72.1,72.1,360.5,App Mobile,App Mobile
5,72.06,72.06,360.3,E-commerce,Website Banner
5,71.72,71.72,358.6,App Mobile,App Mobile
5,71.15,71.15,355.75,E-commerce,Website Banner
5,71.15,71.15,355.75,E-commerce,Website Banner
5,70.56,70.56,352.8,E-commerce,Website Banner
5,70.56,70.56,352.8,E-commerce,Website Banner
5,70.46,70.46,352.3,App Mobile,App Mobile
5,69.54,69.54,347.7,E-commerce,Website Banner
5,69.54,69.54,347.7,E-commerce,Website Banner
5,69.48,69.48,347.4,E-commerce,Website Banner
5,68.47,68.47,342.35,E-commerce,Website Banner
5,68.47,68.47,342.35,E-commerce,Website Banner
5,68.22,68.22,341.1,App Mobile,App Mobile
5,68.03,68.03,340.15,App Mobile,App Mobile
5,74.81,67.33,336.65,E-commerce,Website Banner
5,67.02,67.02,335.1,E-commerce,Website Banner
5,66.99,66.99,334.95,App Mobile,App Mobile
5,66.87,66.87,334.35,App Mobile,App Mobile
5,66.87,66.87,334.35,E-commerce,Website Banner
5,66.63,66.63,333.15,E-commerce,Website Banner
5,66.33,66.33,331.65,E-commerce,Website Banner
5,65.26,65.26,326.3,E-commerce,Website Banner
5,65.26,65.26,326.3,E-commerce,Website Banner
5,65.26,65.26,326.3,E-commerce,Website Banner
5,64.84,64.84,324.2,E-commerce,Website Banner
5,64.44,64.44,322.2,App Mobile,App Mobile
5,64.28,64.28,321.4,E-commerce,Website Banner
5,64.08,64.08,320.4,E-commerce,Website Banner
5,64.08,64.08,320.4,E-commerce,Website Banner
5,63.79,63.79,318.95,App Mobile,App Mobile
5,63.23,63.23,316.15,E-commerce,Website Banner
5,63.22,63.22,316.1,E-commerce,Website Banner
5,63.22,63.22,316.1,E-commerce,Website Banner
5,63.03,63.03,315.15,App Mobile,App Mobile
5,62.93,62.93,314.65,E-commerce,Website Banner
5,62.93,62.93,314.65,E-commerce,Website Banner
5,62.8,62.8,314,App Mobile,App Mobile
5,62.8,62.8,314,E-commerce,Website Banner
5,62.63,62.63,313.15,E-commerce,Website Banner
5,62.63,62.63,313.15,E-commerce,Website Banner
5,62.63,62.63,313.15,App Mobile,App Mobile
5,62.52,62.52,312.6,App Mobile,App Mobile
5,62.52,62.52,312.6,App Mobile,App Mobile
5,62.39,62.39,311.95,E-commerce,Website Banner
5,62.34,62.34,311.7,App Mobile,App Mobile
5,62.17,62.17,310.85,E-commerce,Website Banner
5,61.95,61.95,309.75,App Mobile,App Mobile
5,61.75,61.75,308.75,App Mobile,App Mobile
5,61.75,61.75,308.75,App Mobile,App Mobile
5,61.51,61.51,307.55,E-commerce,Website Banner
5,61.27,61.27,306.35,E-commerce,Website Banner
5,61.22,61.22,306.1,E-commerce,Website Banner
5,61.22,61.22,306.1,E-commerce,Website Banner
5,61.22,61.22,306.1,E-commerce,Website Banner
5,61.2,61.2,306,E-commerce,Website Banner
5,60.79,60.79,303.95,E-commerce,Website Banner
5,60.79,60.79,303.95,App Mobile,App Mobile
5,60.68,60.68,303.4,E-commerce,Website Banner
5,60.68,60.68,303.4,App Mobile,App Mobile
5,60.36,60.36,301.8,E-commerce,Website Banner
5,60.36,60.36,301.8,E-commerce,Website Banner
5,60.33,60.33,301.65,App Mobile,App Mobile
5,60.33,60.33,301.65,E-commerce,Website Banner
5,60.33,60.33,301.65,E-commerce,Website Banner
5,60.12,60.12,300.6,E-commerce,Website Banner
5,60.12,60.12,300.6,App Mobile,App Mobile
5,60.12,60.12,300.6,E-commerce,Website Banner
5,60,60,300,E-commerce,Website Banner
5,59.92,59.92,299.6,App Mobile,App Mobile
5,59.58,59.58,297.9,E-commerce,Website Banner
5,59.58,59.58,297.9,E-commerce,Website Banner
5,59.38,59.38,296.9,E-commerce,Website Banner
5,59.35,59.35,296.75,App Mobile,App Mobile
5,59.33,59.33,296.65,E-commerce,Website Banner
5,59.07,59.07,295.35,E-commerce,Website Banner
5,58.86,58.86,294.3,E-commerce,Website Banner
5,58.7,58.7,293.5,App Mobile,App Mobile
5,58.7,58.7,293.5,App Mobile,App Mobile
5,58.67,58.67,293.35,E-commerce,Website Banner
5,58.34,58.34,291.7,E-commerce,Website Banner
5,57.37,57.37,286.85,App Mobile,App Mobile
5,57.37,57.37,286.85,App Mobile,App Mobile
5,57.36,57.36,286.8,E-commerce,Website Banner
5,57.35,57.35,286.75,E-commerce,Website Banner
5,57.32,57.32,286.6,E-commerce,Website Banner
5,57.31,57.31,286.55,App Mobile,App Mobile
5,57.31,57.31,286.55,E-commerce,Website Banner
5,81.7,57.19,285.95,App Mobile,App Mobile
5,57.19,57.19,285.95,App Mobile,App Mobile
5,57.17,57.17,285.85,E-commerce,Website Banner
5,57.17,57.17,285.85,E-commerce,Website Banner
5,57.11,57.11,285.55,App Mobile,App Mobile
5,56.91,56.91,284.55,App Mobile,App Mobile
5,56.84,56.84,284.2,App Mobile,App Mobile
5,56.69,56.69,283.45,E-commerce,Website Banner
5,56.58,56.58,282.9,App Mobile,App Mobile
5,56.58,56.58,282.9,App Mobile,App Mobile
5,56.29,56.29,281.45,E-commerce,Website Banner
5,56.2,56.2,281,App Mobile,App Mobile
5,55.91,55.91,279.55,E-commerce,Website Banner
5,55.91,55.91,279.55,E-commerce,Website Banner
5,55.27,55.27,276.35,E-commerce,Website Banner
5,55.25,55.25,276.25,E-commerce,Website Banner
5,55.25,55.25,276.25,App Mobile,App Mobile
5,55.06,55.06,275.3,E-commerce,Website Banner
5,55.04,55.04,275.2,App Mobile,App Mobile
5,55.03,55.03,275.15,App Mobile,App Mobile
5,55.01,55.01,275.05,E-commerce,Website Banner
5,55.01,55.01,275.05,E-commerce,Website Banner
5,55.01,55.01,275.05,E-commerce,Website Banner
5,54.87,54.87,274.35,App Mobile,App Mobile
5,54.83,54.83,274.15,App Mobile,App Mobile
5,54.61,54.61,273.05,E-commerce,Website Banner
5,54.38,54.38,271.9,App Mobile,App Mobile
5,54.2,54.2,271,App Mobile,App Mobile
5,53.91,53.91,269.55,E-commerce,Website Banner
5,53.91,53.91,269.55,E-commerce,Website Banner
5,53.74,53.74,268.7,E-commerce,Website Banner
5,53.74,53.74,268.7,App Mobile,App Mobile
5,53.52,53.52,267.6,App Mobile,App Mobile
5,53.52,53.52,267.6,App Mobile,App Mobile
5,53.46,53.46,267.3,E-commerce,Website Banner
5,53.35,53.35,266.75,E-commerce,Website Banner
5,53.34,53.34,266.7,E-commerce,Website Banner
5,53.27,53.27,266.35,App Mobile,App Mobile
5,53.27,53.27,266.35,E-commerce,Website Banner
5,53.25,53.25,266.25,E-commerce,Website Banner
5,53.19,53.19,265.95,App Mobile,App Mobile
5,53.19,53.19,265.95,E-commerce,Website Banner
5,52.94,52.94,264.7,App Mobile,App Mobile
5,52.91,52.91,264.55,E-commerce,Website Banner
5,52.91,52.91,264.55,E-commerce,Website Banner
5,52.91,52.91,264.55,E-commerce,Website Banner
5,52.83,52.83,264.15,App Mobile,App Mobile
5,52.65,52.65,263.25,App Mobile,App Mobile
5,52.58,52.58,262.9,E-commerce,Website Banner
5,52.58,52.58,262.9,App Mobile,App Mobile
5,52.42,52.42,262.1,E-commerce,Website Banner
5,52.39,52.39,261.95,E-commerce,Website Banner
5,52.28,52.28,261.4,E-commerce,Website Banner
5,52.28,52.28,261.4,E-commerce,Website Banner
5,52.28,52.28,261.4,App Mobile,App Mobile
5,52.18,52.18,260.9,App Mobile,App Mobile
5,52.18,52.18,260.9,E-commerce,Website Banner
5,52.18,52.18,260.9,E-commerce,Website Banner
5,52.12,52.12,260.6,E-commerce,Website Banner
5,52.12,52.12,260.6,E-commerce,Website Banner
5,52.11,52.11,260.55,E-commerce,Website Banner
5,52.11,52.11,260.55,App Mobile,App Mobile
5,52.08,52.08,260.4,E-commerce,Website Banner
5,51.97,51.97,259.85,E-commerce,Website Banner
5,51.8,51.8,259,E-commerce,Website Banner
5,51.8,51.8,259,E-commerce,Website Banner
5,51.76,51.76,258.8,App Mobile,App Mobile
5,51.76,51.76,258.8,App Mobile,App Mobile
5,51.7,51.7,258.5,E-commerce,Website Banner
5,51.38,51.38,256.9,App Mobile,App Mobile
5,51.38,51.38,256.9,E-commerce,Website Banner
5,51.25,51.25,256.25,App Mobile,App Mobile
5,51.25,51.25,256.25,E-commerce,Website Banner
5,51.25,51.25,256.25,E-commerce,Website Banner
5,51.18,51.18,255.9,App Mobile,App Mobile
5,51.18,51.18,255.9,E-commerce,Website Banner
5,50.89,50.89,254.45,App Mobile,App Mobile
5,50.89,50.89,254.45,E-commerce,Website Banner
5,50.86,50.86,254.3,E-commerce,Website Banner
5,50.86,50.86,254.3,App Mobile,App Mobile
5,50.55,50.55,252.75,App Mobile,App Mobile
5,50.52,50.52,252.6,App Mobile,App Mobile
5,72.1,50.47,252.35,App Mobile,App Mobile
5,72.1,50.47,252.35,App Mobile,App Mobile
5,50.34,50.34,251.7,App Mobile,App Mobile
5,50.34,50.34,251.7,E-commerce,Website Banner
5,50.34,50.34,251.7,E-commerce,Website Banner
5,49.98,49.98,249.9,App Mobile,App Mobile
5,49.81,49.81,249.05,App Mobile,App Mobile
5,49.76,49.76,248.8,App Mobile,App Mobile
5,49.74,49.74,248.7,App Mobile,App Mobile
5,49.59,49.59,247.95,E-commerce,Website Banner
5,49.41,49.41,247.05,App Mobile,App Mobile
5,49.41,49.41,247.05,App Mobile,App Mobile
5,54.76,49.28,246.42,E-commerce,Website Banner
5,48.72,48.72,243.6,App Mobile,App Mobile
5,48.64,48.64,243.2,App Mobile,App Mobile
5,48.38,48.38,241.9,App Mobile,App Mobile
5,48.34,48.34,241.7,App Mobile,App Mobile
5,48.34,48.34,241.7,App Mobile,App Mobile
5,48.3,48.3,241.5,App Mobile,App Mobile
5,48.3,48.3,241.5,E-commerce,Website Banner
5,48.12,48.12,240.6,App Mobile,App Mobile
5,48.03,48.03,240.15,App Mobile,App Mobile
5,47.91,47.91,239.55,E-commerce,Website Banner
5,47.84,47.84,239.2,App Mobile,App Mobile
5,47.84,47.84,239.2,App Mobile,App Mobile
5,47.84,47.84,239.2,App Mobile,App Mobile
5,47.73,47.73,238.65,App Mobile,App Mobile
5,47.66,47.66,238.3,E-commerce,Website Banner
5,47.66,47.66,238.3,App Mobile,App Mobile
5,47.59,47.59,237.95,E-commerce,Website Banner
5,47.59,47.59,237.95,App Mobile,App Mobile
5,47.47,47.47,237.35,E-commerce,Website Banner
5,47.47,47.47,237.35,E-commerce,Website Banner
5,47.47,47.47,237.35,E-commerce,Website Banner
5,67.76,47.43,237.16,App Mobile,App Mobile
5,47.42,47.42,237.1,E-commerce,Website Banner
5,47.27,47.27,236.35,E-commerce,Website Banner
5,46.99,46.99,234.95,E-commerce,Website Banner
5,46.9,46.9,234.5,App Mobile,App Mobile
5,46.9,46.9,234.5,E-commerce,Website Banner
5,46.9,46.9,234.5,E-commerce,Website Banner
5,46.89,46.89,234.45,App Mobile,App Mobile
5,46.89,46.89,234.45,E-commerce,Website Banner
5,46.89,46.89,234.45,E-commerce,Website Banner
5,46.72,46.72,233.6,App Mobile,App Mobile
5,46.52,46.52,232.6,E-commerce,Website Banner
5,46.41,46.41,232.05,E-commerce,Website Banner
5,46.1,46.1,230.5,App Mobile,App Mobile
5,46.09,46.09,230.45,E-commerce,Website Banner
5,46.07,46.07,230.35,E-commerce,Website Banner
5,45.62,45.62,228.1,E-commerce,Website Banner
5,45.27,45.27,226.35,E-commerce,Website Banner
5,49.84,44.86,224.28,E-commerce,Website Banner
5,44.77,44.77,223.85,E-commerce,Website Banner
5,44.77,44.77,223.85,E-commerce,Website Banner
5,44.45,44.45,222.25,E-commerce,Website Banner
5,44.32,44.32,221.6,E-commerce,Website Banner
5,44.27,44.27,221.35,App Mobile,App Mobile
5,44.21,44.21,221.05,E-commerce,Website Banner
5,44.21,44.21,221.05,App Mobile,App Mobile
5,44.14,44.14,220.7,App Mobile,App Mobile
5,44.14,44.14,220.7,App Mobile,App Mobile
5,44.08,44.08,220.4,E-commerce,Website Banner
5,44.08,44.08,220.4,E-commerce,Website Banner
5,44.06,44.06,220.3,E-commerce,Website Banner
5,43.94,43.94,219.7,App Mobile,App Mobile
5,43.92,43.92,219.6,App Mobile,App Mobile
5,43.84,43.84,219.2,App Mobile,App Mobile
5,43.84,43.84,219.2,App Mobile,App Mobile
5,43.64,43.64,218.2,App Mobile,App Mobile
5,43.64,43.64,218.2,App Mobile,App Mobile
5,43.43,43.43,217.15,App Mobile,App Mobile
5,43.4,43.4,217,E-commerce,Website Banner
5,43.34,43.34,216.7,E-commerce,Website Banner
5,43.3,43.3,216.5,App Mobile,App Mobile
5,43.09,43.09,215.45,E-commerce,Website Banner
5,43.06,43.06,215.3,E-commerce,Website Banner
5,43.06,43.06,215.3,App Mobile,App Mobile
5,43.06,43.06,215.3,App Mobile,App Mobile
5,43.04,43.04,215.2,E-commerce,Website Banner
5,61.22,42.85,214.27,App Mobile,App Mobile
5,61.12,42.78,213.92,App Mobile,App Mobile
5,42.76,42.76,213.8,App Mobile,App Mobile
5,42.72,42.72,213.6,E-commerce,Website Banner
5,42.72,42.72,213.6,E-commerce,Website Banner
5,42.67,42.67,213.35,E-commerce,Website Banner
5,42.67,42.67,213.35,E-commerce,Website Banner
5,42.66,42.66,213.3,E-commerce,Website Banner
5,42.47,42.47,212.35,E-commerce,Website Banner
5,60.52,42.36,211.82,App Mobile,App Mobile
5,60.34,42.24,211.19,App Mobile,App Mobile
5,42.14,42.14,210.7,App Mobile,App Mobile
5,46.8,42.12,210.6,E-commerce,Website Banner
5,42.1,42.1,210.5,E-commerce,Website Banner
5,41.88,41.88,209.4,App Mobile,App Mobile
5,41.88,41.88,209.4,E-commerce,Website Banner
5,41.84,41.84,209.2,App Mobile,App Mobile
5,41.7,41.7,208.5,E-commerce,Website Banner
5,59.56,41.69,208.46,App Mobile,App Mobile
5,41.64,41.64,208.2,App Mobile,App Mobile
5,41.64,41.64,208.2,E-commerce,Website Banner
5,46.11,41.5,207.5,E-commerce,Website Banner
5,59.21,41.45,207.24,App Mobile,App Mobile
5,41.26,41.26,206.3,App Mobile,App Mobile
5,40.99,40.99,204.95,E-commerce,Website Banner
5,40.99,40.99,204.95,App Mobile,App Mobile
5,40.94,40.94,204.7,E-commerce,Website Banner
5,40.77,40.77,203.85,App Mobile,App Mobile
5,58.09,40.66,203.32,App Mobile,App Mobile
5,40.5,40.5,202.5,App Mobile,App Mobile
5,40.41,40.41,202.05,App Mobile,App Mobile
5,40.36,40.36,201.8,E-commerce,Website Banner
5,40.25,40.25,201.25,App Mobile,App Mobile
5,39.78,39.78,198.9,E-commerce,Website Banner
5,39.78,39.78,198.9,E-commerce,Website Banner
5,39.75,39.75,198.75,E-commerce,Website Banner
5,39.75,39.75,198.75,App Mobile,App Mobile
5,39.75,39.75,198.75,E-commerce,Website Banner
5,39.42,39.42,197.1,E-commerce,Website Banner
5,39.34,39.34,196.7,App Mobile,App Mobile
5,39.22,39.22,196.1,App Mobile,App Mobile
5,39.2,39.2,196,App Mobile,App Mobile
5,39.2,39.2,196,App Mobile,App Mobile
5,39.2,39.2,196,App Mobile,App Mobile
5,39.2,39.2,196,App Mobile,App Mobile
5,39.18,39.18,195.9,App Mobile,App Mobile
5,39.16,39.16,195.8,App Mobile,App Mobile
5,39.03,39.03,195.15,E-commerce,Website Banner
5,38.81,38.81,194.05,E-commerce,Website Banner
5,38.74,38.74,193.7,E-commerce,Website Banner
5,55.14,38.6,192.99,App Mobile,App Mobile
5,38.52,38.52,192.6,App Mobile,App Mobile
5,38.52,38.52,192.6,App Mobile,App Mobile
5,38.49,38.49,192.45,App Mobile,App Mobile
5,38.49,38.49,192.45,App Mobile,App Mobile
5,38.49,38.49,192.45,E-commerce,Website Banner
5,38.41,38.41,192.05,App Mobile,App Mobile
5,38.33,38.33,191.65,E-commerce,Website Banner
5,54.61,38.23,191.14,App Mobile,App Mobile
5,38.14,38.14,190.7,App Mobile,App Mobile
5,54.38,38.07,190.33,App Mobile,App Mobile
5,38.06,38.06,190.3,E-commerce,Website Banner
5,37.8,37.8,189,E-commerce,Website Banner
5,37.55,37.55,187.75,App Mobile,App Mobile
5,37.55,37.55,187.75,App Mobile,App Mobile
5,37.45,37.45,187.25,E-commerce,Website Banner
5,37.35,37.35,186.75,E-commerce,Website Banner
5,37.12,37.12,185.6,E-commerce,Website Banner
5,37.12,37.12,185.6,E-commerce,Website Banner
5,37.06,37.06,185.3,E-commerce,Website Banner
5,36.99,36.99,184.95,E-commerce,Website Banner
5,36.88,36.88,184.4,E-commerce,Website Banner
5,36.84,36.84,184.2,E-commerce,Website Banner
5,36.84,36.84,184.2,E-commerce,Website Banner
5,36.84,36.84,184.2,E-commerce,Website Banner
5,36.79,36.79,183.95,App Mobile,App Mobile
5,36.69,36.69,183.45,E-commerce,Website Banner
